UF,Cidade,CEP Inicial,CEP Final,Tipo,Prazo
BA,Gentio Do Ouro,47450000,47450999,Redespacho,8
BA,Rio Do Antonio,46220000,46220999,Redespacho,8
BA,Itatim,46875000,46879999,Redespacho,6
BA,Barra Da Estiva,46650000,46650999,Redespacho,8
BA,Ibicoara,46760000,46760999,Redespacho,8
BA,Tanque Novo,46580000,46580999,Redespacho,8
BA,Itagi,45230000,45230999,Redespacho,7
BA,Ibicarai,45745000,45745999,Redespacho,7
BA,Itarantim,45780000,45780999,Redespacho,8
BA,Utinga,46810000,46810999,Redespacho,7
BA,Serra Do Ramalho,47630000,47634999,Redespacho,6
BA,Sobradinho,48925000,48925999,Redespacho,8
BA,Canarana,44890000,44894999,Redespacho,6
RS,Santa Cruz Do Sul,96800001,96874999,Capital,4
RS,Santo Angelo,98800001,98849999,Capital,4
RS,Porto Alegre,90000000,91099999,Capital,3
BA,Malhada De Pedras,46110000,46110999,Redespacho,8
BA,Jussara,44925000,44925999,Redespacho,8
BA,Paratinga,47500000,47500999,Redespacho,8
BA,Encruzilhada,45150000,45150999,Redespacho,8
BA,Licinio De Almeida,46330000,46330999,Redespacho,8
BA,Chorrocho,48660000,48679999,Redespacho,6
BA,Joao Dourado,44920000,44924999,Redespacho,6
RS,Monte Alegre Dos Campos,95236000,95236999,Redespacho,6
PR,Pato Branco,85500001,85514999,Redespacho,5
PR,Rio Bonito Do Iguacu,85340000,85344999,Redespacho,5
PR,Chopinzinho,85560000,85564999,Redespacho,4
PR,Palmas,85555000,85556999,Redespacho,5
PR,Vitorino,85520000,85524999,Redespacho,5
PR,Santo Antonio Do Sudoeste,85710000,85710000,Redespacho,5
PR,Realeza,85770000,85770000,Redespacho,5
PR,Coronel Vivida,85550000,85554999,Redespacho,4
PR,Capanema,85760000,85760000,Redespacho,5
PR,Laranjeiras Do Sul,85300001,85319999,Redespacho,4
PR,Planalto,85750000,85750000,Redespacho,5
PR,Sao Joao,85570000,85574999,Redespacho,8
PR,Clevelandia,85530000,85539999,Redespacho,5
PR,Santa Izabel Do Oeste,85650000,85650000,Redespacho,5
PR,Barracao,85700000,85700000,Redespacho,5
PR,Nova Prata Do Iguacu,85685000,85685000,Redespacho,7
PR,Mangueirinha,85540000,85540000,Redespacho,5
PR,Flor Da Serra Do Sul,85618000,85618000,Redespacho,5
PR,Virmond,85390000,85399999,Redespacho,5
PR,Mariopolis,85525000,85529999,Redespacho,5
PR,Saudade Do Iguacu,85568000,85568000,Redespacho,5
PR,Sulina,85565000,85565000,Redespacho,5
PR,Salto Do Lontra,85670000,85670000,Redespacho,5
PR,Cantagalo,85160000,85161999,Redespacho,5
PR,Pranchita,85730000,85730000,Redespacho,7
PR,Bom Sucesso Do Sul,85515000,85519999,Redespacho,8
PR,Espigao Alto Do Iguacu,85465000,85469999,Redespacho,7
PR,Francisco Beltrao,85600001,85609999,Redespacho,5
PR,Renascenca,85610000,85614999,Redespacho,5
PR,Dois Vizinhos,85660000,85669999,Redespacho,5
PR,Marmeleiro,85615000,85617999,Redespacho,5
PR,Quedas Do Iguacu,85460000,85464999,Redespacho,5
PR,Santa Lucia,85795000,85799999,Redespacho,4
PR,Ampere,85640000,85649999,Redespacho,5
PR,Eneas Marques,85630000,85634999,Redespacho,8
PR,Vere,85585000,85597999,Redespacho,5
PR,Nova Esperanca Do Sudoeste,85635000,85639999,Redespacho,7
PR,Cruzeiro Do Iguacu,85598000,85599999,Redespacho,7
PR,Capitao Leonidas Marques,85790000,85794999,Redespacho,4
MG,Andradas,37838000,37842999,Redespacho,6
SC,Itapema,88220000,88220999,Interior,4
RS,Santiago,97700000,97752999,Redespacho,7
SP,Avare,18700000,18709999,Redespacho,4
SP,Piraju,18800000,18829999,Redespacho,5
SP,Cerqueira Cesar,18760000,18769999,Redespacho,5
SP,Arandu,18710001,18719999,Redespacho,4
SP,Manduri,18780000,18789999,Redespacho,5
SP,Oleo,18790000,18790999,Redespacho,5
PB,Joao Pessoa,58043250,58043250,Capital,3
PB,Joao Pessoa,58043251,58043259,Capital,3
PB,Joao Pessoa,58043010,58043010,Capital,3
PB,Joao Pessoa,58043011,58043014,Capital,3
PB,Joao Pessoa,58043015,58043015,Capital,3
PB,Joao Pessoa,58043016,58043019,Capital,3
PB,Joao Pessoa,58043020,58043020,Capital,3
PB,Joao Pessoa,58045491,58045499,Capital,3
PB,Joao Pessoa,58045500,58099999,Capital,3
PB,Joao Pessoa,58043021,58043021,Capital,3
PB,Joao Pessoa,58043022,58043022,Capital,3
PB,Joao Pessoa,58043180,58043180,Capital,3
PB,Joao Pessoa,58043181,58043189,Capital,3
PB,Joao Pessoa,58043190,58043190,Capital,3
PB,Joao Pessoa,58043191,58043199,Capital,3
PB,Joao Pessoa,58043200,58043200,Capital,3
PB,Joao Pessoa,58043201,58043202,Capital,3
PB,Joao Pessoa,58043203,58043203,Capital,3
PB,Joao Pessoa,58043260,58043260,Capital,3
PB,Joao Pessoa,58043261,58043264,Capital,3
PB,Joao Pessoa,58043265,58043265,Capital,3
PB,Joao Pessoa,58043266,58043269,Capital,3
PB,Joao Pessoa,58043270,58043270,Capital,3
PB,Joao Pessoa,58043370,58043370,Capital,3
PB,Joao Pessoa,58043371,58043379,Capital,3
PB,Joao Pessoa,58043380,58043380,Capital,3
PB,Joao Pessoa,58043381,58043389,Capital,3
PB,Joao Pessoa,58043390,58043390,Capital,3
PB,Joao Pessoa,58043271,58043279,Capital,3
PB,Joao Pessoa,58043280,58043280,Capital,3
PB,Joao Pessoa,58043023,58043029,Capital,3
PB,Joao Pessoa,58043030,58043030,Capital,3
PB,Joao Pessoa,58043031,58043039,Capital,3
PB,Joao Pessoa,58043040,58043040,Capital,3
PB,Joao Pessoa,58043041,58043049,Capital,3
PB,Joao Pessoa,58043391,58043394,Capital,3
PB,Joao Pessoa,58043395,58043395,Capital,3
PB,Joao Pessoa,58043396,58043899,Capital,3
PB,Joao Pessoa,58043900,58043900,Capital,3
PB,Joao Pessoa,58043901,58043901,Capital,3
PB,Joao Pessoa,58043902,58043902,Capital,3
PB,Joao Pessoa,58043903,58043903,Capital,3
PB,Joao Pessoa,58043050,58043050,Capital,3
PB,Joao Pessoa,58043051,58043059,Capital,3
PB,Joao Pessoa,58043101,58043109,Capital,3
PB,Joao Pessoa,58043110,58043110,Capital,3
PB,Joao Pessoa,58043111,58043114,Capital,3
PB,Joao Pessoa,58043115,58043115,Capital,3
PB,Joao Pessoa,58043116,58043119,Capital,3
PB,Joao Pessoa,58043904,58044999,Capital,3
PB,Joao Pessoa,58045000,58045490,Capital,3
PB,Joao Pessoa,58043320,58043320,Capital,3
PB,Joao Pessoa,58043321,58043329,Capital,3
PB,Joao Pessoa,58043330,58043330,Capital,3
PB,Joao Pessoa,58043331,58043339,Capital,3
PB,Joao Pessoa,58043340,58043340,Capital,3
PB,Joao Pessoa,58043341,58043349,Capital,3
PB,Joao Pessoa,58043350,58043350,Capital,3
PB,Joao Pessoa,58043120,58043120,Capital,3
PB,Joao Pessoa,58043121,58043129,Capital,3
PB,Joao Pessoa,58043130,58043130,Capital,3
PB,Joao Pessoa,58043131,58043139,Capital,3
PB,Joao Pessoa,58043140,58043140,Capital,3
PB,Joao Pessoa,58043141,58043144,Capital,3
PB,Joao Pessoa,58043145,58043145,Capital,3
PB,Joao Pessoa,58032121,58032129,Capital,3
PB,Joao Pessoa,58032130,58032130,Capital,3
PB,Joao Pessoa,58032131,58032149,Capital,3
PB,Joao Pessoa,58032150,58032150,Capital,3
PB,Joao Pessoa,58043146,58043149,Capital,3
PB,Joao Pessoa,58043150,58043150,Capital,3
PB,Joao Pessoa,58043060,58043060,Capital,3
PB,Joao Pessoa,58043061,58043069,Capital,3
PB,Joao Pessoa,58043070,58043070,Capital,3
PB,Joao Pessoa,58043071,58043079,Capital,3
PB,Joao Pessoa,58043080,58043080,Capital,3
PB,Joao Pessoa,58032151,58032169,Capital,3
PB,Joao Pessoa,58032170,58032170,Capital,3
PB,Joao Pessoa,58032091,58032099,Capital,3
PB,Joao Pessoa,58032100,58032100,Capital,3
PB,Joao Pessoa,58032101,58032101,Capital,3
PB,Joao Pessoa,58032102,58032109,Capital,3
PB,Joao Pessoa,58043081,58043089,Capital,3
PB,Joao Pessoa,58043090,58043090,Capital,3
PB,Joao Pessoa,58043091,58043091,Capital,3
PB,Joao Pessoa,58043092,58043092,Capital,3
PB,Joao Pessoa,58043093,58043093,Capital,3
PB,Joao Pessoa,58043094,58043094,Capital,3
PB,Joao Pessoa,58043095,58043095,Capital,3
PB,Joao Pessoa,58032110,58032110,Capital,3
PB,Joao Pessoa,58032111,58032119,Capital,3
PB,Joao Pessoa,58032120,58032120,Capital,3
PB,Joao Pessoa,58043281,58043289,Capital,3
PB,Joao Pessoa,58043290,58043290,Capital,3
PB,Joao Pessoa,58043291,58043299,Capital,3
PB,Joao Pessoa,58043300,58043300,Capital,3
PB,Joao Pessoa,58043301,58043309,Capital,3
PB,Joao Pessoa,58043096,58043099,Capital,3
PB,Joao Pessoa,58043100,58043100,Capital,3
PB,Joao Pessoa,58043151,58043154,Capital,3
PB,Joao Pessoa,58043155,58043155,Capital,3
PB,Joao Pessoa,58043156,58043159,Capital,3
PB,Joao Pessoa,58043160,58043160,Capital,3
PB,Joao Pessoa,58043161,58043169,Capital,3
PB,Joao Pessoa,58043310,58043310,Capital,3
PB,Joao Pessoa,58043311,58043319,Capital,3
PB,Joao Pessoa,58032171,58032189,Capital,3
PB,Joao Pessoa,58032190,58032190,Capital,3
PB,Joao Pessoa,58032191,58032229,Capital,3
PB,Joao Pessoa,58032230,58032230,Capital,3
PB,Joao Pessoa,58032231,58032899,Capital,3
PB,Joao Pessoa,58043170,58043170,Capital,3
PB,Joao Pessoa,58043171,58043179,Capital,3
PB,Joao Pessoa,58043351,58043359,Capital,3
PB,Joao Pessoa,58043360,58043360,Capital,3
PB,Joao Pessoa,58043361,58043361,Capital,3
PB,Joao Pessoa,58043362,58043362,Capital,3
PB,Joao Pessoa,58043363,58043363,Capital,3
PB,Joao Pessoa,58032900,58032900,Capital,3
PB,Joao Pessoa,58032901,58032901,Capital,3
PB,Joao Pessoa,58032902,58032999,Capital,3
PB,Joao Pessoa,58033000,58042970,Capital,3
PB,Joao Pessoa,58042971,58042999,Capital,3
PB,Joao Pessoa,58043000,58043000,Capital,3
PB,Joao Pessoa,58043001,58043001,Capital,3
PB,Joao Pessoa,58043002,58043002,Capital,3
PB,Joao Pessoa,58043003,58043009,Capital,3
PB,Joao Pessoa,58043204,58043204,Capital,3
PB,Joao Pessoa,58043205,58043205,Capital,3
PB,Joao Pessoa,58043206,58043209,Capital,3
PB,Joao Pessoa,58043210,58043210,Capital,3
PB,Joao Pessoa,58043364,58043364,Capital,3
PB,Joao Pessoa,58043365,58043369,Capital,3
PB,Joao Pessoa,58043211,58043219,Capital,3
PB,Joao Pessoa,58043220,58043220,Capital,3
PB,Joao Pessoa,58043221,58043229,Capital,3
PB,Joao Pessoa,58043230,58043230,Capital,3
PB,Joao Pessoa,58043231,58043239,Capital,3
PB,Joao Pessoa,58043240,58043240,Capital,3
PB,Joao Pessoa,58043241,58043249,Capital,3
RJ,Rio De Janeiro,22781000,22799999,Capital,3
RN,Agua Nova,59995000,59995999,Redespacho,9
RN,Campo Redondo,59230000,59234999,Redespacho,9
RN,Lagoa Nova,59390000,59394999,Redespacho,9
RN,Sao Fernando,59327000,59329999,Redespacho,9
ES,Linhares,29900001,29919999,Capital,4
SP,Fernao,17455000,17469999,Redespacho,6
SP,Piracicaba,13412467,13412523,Redespacho,3
SP,Piracicaba,13412524,13414000,Capital,3
SP,Piracicaba,13414001,13414019,Redespacho,3
SP,Piracicaba,13414020,13423226,Capital,3
SP,Piracicaba,13423227,13423227,Redespacho,3
SP,Piracicaba,13423228,13427227,Capital,3
SP,Piracicaba,13427228,13434999,Redespacho,3
PB,Joao Pessoa,58010000,58031999,Capital,3
PB,Joao Pessoa,58032000,58032000,Capital,3
SP,Americana,13475100,13475110,Redespacho,3
SP,Americana,13475111,13475679,Capital,3
SP,Americana,13475680,13476212,Redespacho,3
SP,Americana,13476213,13477839,Capital,3
SP,Americana,13477840,13477845,Redespacho,3
SP,Americana,13477846,13479898,Capital,3
SP,Americana,13479899,13479899,Redespacho,3
SP,Americana,13479900,13479999,Capital,3
SP,Santa Barbara Doeste,13451429,13451545,Redespacho,3
SP,Santa Barbara Doeste,13451546,13456079,Capital,3
SP,Santa Barbara Doeste,13456080,13456080,Redespacho,3
SP,Santa Barbara Doeste,13456081,13456624,Capital,3
SP,Santa Barbara Doeste,13456625,13456625,Redespacho,3
SP,Santa Barbara Doeste,13456626,13458181,Capital,3
SP,Santa Barbara Doeste,13458182,13458243,Redespacho,3
SP,Santa Barbara Doeste,13458244,13458449,Capital,3
SP,Santa Barbara Doeste,13458450,13459899,Redespacho,3
SP,Santa Barbara Doeste,13459900,13459999,Capital,3
SP,Santa Barbara Doeste,13460000,13464999,Redespacho,3
SP,Nova Odessa,13381010,13381068,Redespacho,4
SP,Nova Odessa,13381069,13382099,Capital,4
SP,Nova Odessa,13382100,13382108,Redespacho,4
SP,Nova Odessa,13382109,13382649,Capital,4
SP,Nova Odessa,13382650,13382664,Redespacho,4
SP,Nova Odessa,13382665,13383269,Capital,4
SP,Nova Odessa,13383270,13383286,Redespacho,4
SP,Nova Odessa,13383287,13383389,Capital,4
SP,Nova Odessa,13383390,13383414,Redespacho,4
SP,Nova Odessa,13383415,13383619,Capital,4
SP,Nova Odessa,13383620,13383654,Redespacho,4
SP,Nova Odessa,13383655,13383859,Capital,4
SP,Nova Odessa,13383860,13383880,Redespacho,4
SP,Nova Odessa,13383881,13388069,Capital,4
SP,Nova Odessa,13388070,13388088,Redespacho,4
SP,Nova Odessa,13388089,13388679,Capital,4
SP,Nova Odessa,13388680,13388690,Redespacho,4
SP,Nova Odessa,13388691,13389199,Capital,4
SP,Nova Odessa,13389200,13389243,Redespacho,4
SP,Nova Odessa,13389244,13389449,Capital,4
SP,Nova Odessa,13389450,13389462,Redespacho,4
SP,Nova Odessa,13389463,13389898,Capital,4
SP,Nova Odessa,13389899,13389899,Redespacho,4
SP,Nova Odessa,13389900,13389999,Capital,4
GO,Luziania,72800001,72859999,Capital,3
MG,Passos,37900001,37904999,Capital,4
MG,Sao Sebastiao Do Paraiso,37950000,37959999,Capital,5
MG,Carmo Do Rio Claro,37150000,37150999,Interior,5
MG,Itau De Minas,37975000,37975999,Interior,4
MG,Alpinopolis,37940000,37940999,Redespacho,5
MG,Sao Joao Batista Do Gloria,37920000,37920999,Interior,4
MG,Cassia,37980000,37989999,Interior,4
MG,Jacui,37965000,37965999,Interior,4
MG,Monte Santo De Minas,37968000,37969999,Interior,4
MG,Pratapolis,37970000,37972999,Interior,4
MG,Itamogi,37973000,37974999,Interior,4
MG,Sao Tomas De Aquino,37960000,37964999,Redespacho,5
MG,Capetinga,37993000,37996999,Redespacho,5
MG,Juiz De Fora,36022000,36060299,Capital,4
MG,Juiz De Fora,36060300,36060799,Redespacho,4
MG,Juiz De Fora,36060800,36069999,Capital,4
MG,Juiz De Fora,36070000,36073999,Redespacho,4
MG,Juiz De Fora,36074000,36100999,Capital,4
ES,Anchieta,29230000,29239999,Redespacho,7
ES,Piuma,29285000,29289999,Redespacho,7
ES,Itapemirim,29330000,29344999,Redespacho,7
SP,Aruja,7400001,7499999,Capital,3
MA,Timon,65630001,65639999,Interior,8
MA,Caxias,65600001,65609999,Interior,8
MA,Codo,65400000,65412999,Redespacho,6
MA,Sao Joao Do Soter,65615000,65619999,Redespacho,8
MA,Agua Doce Do Maranhao,65578000,65579999,Redespacho,7
MA,Coroata,65415000,65417999,Redespacho,8
MA,Tutoia,65580000,65584999,Redespacho,7
MA,Buriti,65515000,65519999,Redespacho,7
MA,Coelho Neto,65620000,65624999,Redespacho,6
MA,Duque Bacelar,65625000,65629999,Redespacho,6
MA,Afonso Cunha,65505000,65509999,Redespacho,8
MA,Timbiras,65420000,65429999,Redespacho,6
MA,Araioses,65570000,65577999,Redespacho,10
MA,Aldeias Altas,65610000,65614999,Interior,8
BA,Lauro De Freitas,42700998,42701999,Capital,3
BA,Lauro De Freitas,42702000,42706997,Capital,3
BA,Lauro De Freitas,42706998,42710999,Capital,3
BA,Lauro De Freitas,42711000,42711997,Capital,3
BA,Lauro De Freitas,42711998,42716999,Capital,3
BA,Lauro De Freitas,42717000,42799999,Capital,3
GO,Anapolis,75073000,75073999,Capital,3
GO,Anapolis,75074000,75079999,Capital,3
GO,Anapolis,75080000,75083999,Capital,3
GO,Anapolis,75084000,75133999,Capital,3
GO,Anapolis,75134000,75149999,Capital,3
SP,Matao,15990001,15999999,Capital,4
RS,Getulio Vargas,99900000,99909999,Redespacho,8
RS,Tapejara,99950000,99951999,Redespacho,8
RS,Nao Me Toque,99470000,99489999,Redespacho,8
RS,Victor Graeff,99350000,99359999,Redespacho,8
RS,Ciriaco,99970000,99979999,Redespacho,8
RS,Tapera,99490000,99494999,Redespacho,8
RS,Soledade,99300000,99300999,Redespacho,8
RS,Ernestina,99140000,99140999,Redespacho,8
RS,Carazinho,99500000,99522999,Redespacho,6
RS,Tio Hugo,99345000,99345999,Redespacho,8
RS,Estacao,99930000,99939999,Redespacho,8
RS,Espumoso,99400000,99429999,Redespacho,8
RS,Selbach,99450000,99456999,Redespacho,8
RS,Sananduva,99840000,99849999,Redespacho,8
RS,Caseiros,95315000,95315999,Redespacho,8
RS,Arvorezinha,95995000,95995999,Redespacho,8
RS,Coxilha,99145000,99145999,Redespacho,6
RS,Mato Castelhano,99180000,99180999,Redespacho,6
RS,Sertao,99170000,99174999,Redespacho,6
RS,Ibiruba,98200000,98200999,Redespacho,8
RS,Lagoa Vermelha,95300000,95300999,Redespacho,8
RS,Passo Fundo,99000000,99099999,Capital,3
SC,Florianopolis,88030000,88039999,Capital,3
SC,Florianopolis,88040000,88049999,Capital,3
SC,Florianopolis,88050000,88059999,Capital,3
SC,Florianopolis,88060000,88069999,Capital,3
MG,Divinopolis,35500001,35515999,Capital,4
MT,Sinop,78550000,78557526,Capital,3
SC,Blumenau,89075972,89079999,Capital,4
SC,Blumenau,89107000,89107999,Interior,4
SC,Blumenau,89000001,89074999,Capital,4
SP,Bauru,17000000,17035499,Capital,3
SP,Bauru,17035501,17109999,Capital,3
MG,Varginha,37000001,37109999,Capital,3
PR,Campina Grande Do Sul,83430000,83430999,Interior,4
PR,Colombo,83400001,83417999,Interior,3
SP,Mogi Das Cruzes,8700000,8890000,Capital,3
BA,Barreiras,47800000,47819999,Capital,4
PR,Piraquara,83300001,83303031,Interior,4
PR,Piraquara,83303035,83318999,Interior,4
SP,Limeira,13480000,13480958,Capital,3
PR,Quatro Barras,83420000,83420999,Interior,4
PR,Sao Jose Dos Pinhais,83000001,83189999,Capital,3
PE,Paulista,53400000,53499999,Capital,3
SP,Limeira,13480960,13480969,Capital,3
MS,Tres Lagoas,79654000,79654000,Redespacho,5
MS,Tres Lagoas,79654001,79669999,Capital,5
PR,Ponta Grossa,84000001,84099999,Capital,4
RO,Ji Parana,76900000,76914999,Capital,7
PR,Cascavel,85800001,85820999,Capital,3
SC,Blumenau,89075000,89075971,Interior,4
SP,Atibaia,12940000,12954999,Capital,3
PR,Foz Do Iguacu,85850001,85874999,Capital,4
MS,Corumba,79300000,79349999,Capital,4
MT,Tangara Da Serra,78300000,78306999,Capital,4
SP,Braganca Paulista,12900000,12929999,Capital,3
RJ,Macae,27900000,27979999,Capital,3
SC,Chapeco,89800000,89816099,Capital,3
SC,Chapeco,89816400,89816400,Capital,3
SP,Aracatuba,16000000,16129999,Capital,3
SP,Sumare,13170000,13181999,Capital,3
BA,Porto Seguro,45810000,45810000,Capital,3
PE,Fernando De Noronha,53990000,53990999,Capital,3
RO,Cacoal,76960000,76968999,Capital,6
SP,Presidente Prudente,19010000,19100610,Capital,3
SP,Botucatu,18600001,18619999,Capital,3
RO,Vilhena,76980000,76989999,Capital,6
SP,Rio Claro,13500001,13509999,Capital,3
SP,Araraquara,14800001,14812999,Capital,4
RO,Ariquemes,76870001,76879399,Capital,5
SP,Jacarei,12300000,12333019,Capital,3
SP,Marilia,17500000,17539999,Capital,3
MG,Pocos De Caldas,37700001,37719999,Capital,4
BA,Teixeira De Freitas,45985001,45999999,Capital,4
SC,Sao Jose,88100001,88124999,Capital,3
CE,Sobral,62000001,62099999,Capital,5
CE,Sobral,62100000,62114999,Interior,5
SP,Limeira,13480972,13481570,Capital,3
SP,Limeira,13481580,13481800,Capital,3
SP,Limeira,13481829,13489999,Capital,3
PA,Altamira,68370000,68378999,Capital,4
SP,Americana,13465000,13475099,Capital,3
AL,Arapiraca,57300001,57319999,Capital,4
MS,Tres Lagoas,79600001,79653999,Capital,5
SC,Jaragua Do Sul,89253130,89253139,Capital,3
SC,Jaragua Do Sul,89253140,89253739,Capital,3
SC,Jaragua Do Sul,89253820,89256501,Capital,3
SC,Jaragua Do Sul,89256502,89256509,Capital,3
SC,Jaragua Do Sul,89256570,89256899,Capital,3
SC,Jaragua Do Sul,89256900,89256999,Capital,3
SC,Jaragua Do Sul,89262001,89262001,Capital,3
SC,Jaragua Do Sul,89253810,89253819,Capital,3
SP,Santa Barbara Doeste,13450000,13451428,Capital,3
MT,Alta Floresta,78580000,78580999,Capital,5
GO,Itumbiara,75500001,75549999,Capital,4
SP,Hortolandia,13183000,13183345,Capital,3
SP,Hortolandia,13183401,13185569,Capital,3
SP,Hortolandia,13185578,13189999,Capital,3
SP,Itatiba,13250001,13259999,Capital,3
SC,Itajai,88300001,88319999,Capital,3
BA,Paulo Afonso,48600001,48619999,Capital,7
GO,Valparaiso De Goias,72870001,72879999,Capital,3
RO,Ariquemes,76879400,76879999,Redespacho,5
SP,Sao Caetano Do Sul,9500000,9599999,Capital,3
SP,Jacarei,12333021,12349999,Capital,3
PE,Cabo De Santo Agostinho,54500001,54599999,Capital,3
SP,Taubate,12000001,12119999,Capital,4
MT,Lucas Do Rio Verde,78460000,78469999,Capital,5
BA,Guanambi,46430000,46430000,Capital,4
SC,Jaragua Do Sul,89253740,89253809,Capital,3
SC,Jaragua Do Sul,89253080,89253129,Capital,3
TO,Araguaina,77800001,77839999,Redespacho,4
MS,Ponta Pora,79902001,79907999,Capital,4
MS,Ponta Pora,79908001,79908999,Capital,4
MS,Ponta Pora,79909971,79909999,Capital,4
MS,Ponta Pora,79900000,79901859,Capital,4
MS,Ponta Pora,79901861,79901999,Capital,4
SP,Sao Joao Da Boa Vista,13870001,13879001,Capital,3
SP,Sao Joao Da Boa Vista,13879002,13879002,Capital,3
SP,Sao Joao Da Boa Vista,13879003,13879003,Capital,3
SP,Sao Joao Da Boa Vista,13879004,13879004,Capital,3
SP,Sao Joao Da Boa Vista,13879005,13879005,Capital,3
SP,Sao Joao Da Boa Vista,13879006,13879006,Capital,3
SP,Sao Joao Da Boa Vista,13879007,13879999,Capital,3
SP,Mogi Guacu,13849646,13855000,Capital,3
BA,Itabuna,45600000,45609999,Capital,3
SP,Valinhos,13270001,13279999,Capital,3
MA,Acailandia,65930000,65930999,Interior,6
SC,Concordia,89700001,89715999,Capital,3
PR,Umuarama,87516000,87524999,Interior,4
PR,Umuarama,87500001,87515999,Capital,4
SP,Birigui,16200000,16209999,Capital,3
SP,Sao Vicente,11300000,11329999,Capital,3
SP,Sao Vicente,11366001,11399999,Capital,3
MG,Lavras,37200000,37209999,Redespacho,5
SC,Balneario Camboriu,88330001,88339999,Capital,3
SP,Vinhedo,13280000,13289999,Capital,3
MG,Nova Serrana,35519000,35519999,Capital,4
SP,Boituva,18555901,18555999,Capital,3
MG,Nova Serrana,35520001,35528899,Capital,4
SC,Criciuma,88800001,88819999,Capital,3
SP,Taboao Da Serra,6750001,6799999,Interior,4
RO,Rolim De Moura,76940000,76940999,Interior,6
SP,Paulinia,13140000,13149999,Capital,3
BA,Juazeiro,48900001,48923000,Capital,4
PR,Paranagua,83200001,83254999,Capital,3
SP,Jau,17200001,17229999,Capital,3
PA,Redencao,68549001,68554999,Interior,7
SP,Guaruja,11455001,11494999,Interior,4
SP,Mogi Mirim,13803591,13817000,Capital,3
PI,Parnaiba,64200001,64219999,Capital,4
PR,Pinhais,83320001,83349999,Capital,3
PA,Canaa Dos Carajas,68537000,68537000,Redespacho,6
SC,Rio Do Sul,89160000,89169999,Capital,4
MG,Vespasiano,33200000,33229999,Capital,3
PE,Serra Talhada,56900001,56929999,Capital,4
SC,Palhoca,88130000,88138999,Capital,3
MT,Barra Do Garcas,78600000,78609999,Capital,6
SP,Diadema,9900001,9999999,Capital,3
PA,Itaituba,68180001,68187999,Capital,5
SC,Chapeco,89816100,89816199,Capital,3
SC,Jaragua Do Sul,89262000,89262000,Capital,3
SC,Jaragua Do Sul,89257000,89261999,Capital,3
SC,Jaragua Do Sul,89267000,89269999,Capital,3
SC,Jaragua Do Sul,89265035,89266999,Capital,3
SC,Jaragua Do Sul,89264000,89265034,Capital,3
SC,Jaragua Do Sul,89262002,89263999,Capital,3
SC,Jaragua Do Sul,89256510,89256569,Capital,3
SC,Jaragua Do Sul,89250000,89253079,Capital,3
PR,Toledo,85900971,85919999,Capital,3
PR,Toledo,85900000,85900969,Capital,3
SP,Mogi Guacu,13840001,13849600,Capital,3
SP,Mogi Guacu,13855146,13855999,Capital,3
SP,Pindamonhangaba,12400000,12449999,Capital,4
PB,Patos,58700001,58709999,Capital,4
PE,Igarassu,53600000,53659999,Capital,3
